Product_url,brand,Title,Description,Sale_price,MRP,Discount_percentage,Seller_name,seller_rating,Number_of_ratings,Number_of_reviews,UPC,Star_rating_of_the_product,Color,Model,Headphone Type,Is sweatproof,Is water resistant,Microphon,Connectivity,Battery life
https://www.flipkart.com/jbl-tune-115bt-bluetooth-headset/p/itmedf2d19320687?pid=ACCFMJBJPWFRJEJE,JBL,"JBL Tune 115BT Bluetooth Headset  (Black, In the Ear)","Featuring JBL Pure Bass Sound, the JBL TUNE 115BT headphones offer a grab go, wireless solution for your everyday fun. And there more than great sound: the JBL TUNE 115BT allow you to make or take hands free calls and feature 8 hours of battery life. Featuring multi-point connectivity, youll never miss a call as the JBL TUNE 115BT seamlessly switch between a video on your tablet to a call on your phone. Imagine headphones that quickly charge in 2 hours, come in various distinctive colors, feature a flat tangle free cable and are lightweight enough to comfortably wear for hours on end. And when you combine magnets that ensure the headphones are not dangling when not in use and the comfort of the ergonomic ear-tips and neckband design, it easy to see how the JBL TUNE 115BT headphones can become an essential part of your day-to-day music loving life.",1999,2499,20,SuperComNet,4.6,1994,161,ACCFMJBJPWFRJEJE,3.8,Black,Tune 115BT,In the Ear,Not available,Not available,Yes,Bluetooth,8
https://www.flipkart.com/sony-mdrxb510asblue-wired-headset/p/itm4b0ee03d1d01a?pid=ACCF2WSHYHPGHGDG,SONY,"SONY mdrxb510asblue Wired Headset  (Blue, In the Ear)",Description Not available,2990,2990,0,BestU,4.2,0,0,ACCF2WSHYHPGHGDG,Not available,Blue,mdrxb510asblue,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/skullcandy-indy-evo-true-bluetooth-headset/p/itm817bd5d9257fa?pid=ACCFTUGHYNEZUVGV,Skullcandy,"Skullcandy Indy Evo True Bluetooth Headset  (Grey, True Wireless)",Description Not available,6599,9999,34,MaryHill,4.5,207,40,ACCFTUGHYNEZUVGV,3.9,Grey,Indy Evo True,True Wireless,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/skullcandy-anti-headphone/p/itm03dadc3c17616?pid=ACCEMA2NYGVKGZMD,Skullcandy,"Skullcandy Anti Headphone  (Blue, On the Ear)",Description Not available,999,1999,50,KIDA Retail PvtLtd,4.5,79450,12511,ACCEMA2NYGVKGZMD,4.2,Blue,S5LHZ-J569 Anti,On the Ear,Not available,Not available,No,Wired,Not available
https://www.flipkart.com/jbl-tune-120tws-bluetooth-headset/p/itm2a9f6d4e3446d?pid=ACCFGQRVF6PR8KZG,JBL,"JBL Tune 120TWS Bluetooth Headset  (Yellow, True Wireless)","If you want to enjoy a wireless headset experience, then this JBL headset is designed for you. Its 5.8 mm driver comes equipped with JBL Pure Bass so that you can enjoy punchy bass. Moreover, its powerful battery gives you up to 4 hours of non-stop entertainment with a complete charging session. Furthermore, enjoy tangle-free music and calls with this headset.",5999,7999,25,Creative Deals,4.7,1077,115,ACCFGQRVF6PR8KZG,3.8,Yellow,Tune 120TWS,True Wireless,Not available,No,Yes,Bluetooth,Not available
https://www.flipkart.com/boat-airdopes-381-asap-charge-bluetooth-headset/p/itm152846c225d0b?pid=ACCFVGUUYRUTASZR,boAt,"boAt Airdopes 381 with ASAP charge Bluetooth Headset  (Army Green, True Wireless)","Tune into the true wireless vibe with the all new boAt Airdopes 381 TWS earbuds, where it's all about style and sound! The earbuds have been crafted ergonomically that keeps the earbuds securely in place whenever in use. These earbuds measure are IPX5 rated to offer resistance against sweat and water scares. It offers a playback time of up to 20 hours with the case, including up to 4 hours of playtime per charge. With our ASAP Fast Charge technology, the earbuds fetch a playback time of up to 60 min in just 5 min of charge. It also comes with IWP technology and Bluetooth v5.0 for instant connectivity. The unbeatable boAt signature sound shines through by offering an immersive experience. Its smooth touch controls lets one command playback, hands-free and activate voice assistant with ease.",1999,4990,59,SuperComNet,4.6,119074,12358,ACCFVGUUYRUTASZR,3.9,Army Green,Airdopes 381,True Wireless,Yes,Yes,Yes,Bluetooth,20
https://www.flipkart.com/zebronics-zeb-bolt-wired-headset/p/itmd34f178b0ca03?pid=ACCFXENHYT9PHQMR,ZEBRONICS,"ZEBRONICS Zeb Bolt Wired Headset  (Gray, On the Ear)","Listen to your favourite tunes, attend meetings or play games with the Zebronics Zeb Bolt Wired Headset, a perfect accessory for staying engaged at home. It features a 3.5 mm jack for connecting with phones, laptops, desktops, and tablets effortlessly. An adjustable headband and lightweight design ensure optimum comfort when using for long periods. Lastly, with a sleek and stylish design, it adds a splash of colour to any workspace.",449,599,25,SuperComNet,4.6,177,32,ACCFXENHYT9PHQMR,3.1,Gray,Zeb Bolt,On the Ear,No,No,Yes,Wired,Not available
https://www.flipkart.com/sony-zx110ap-wired-headset/p/itmf2b2e05ee8441?pid=ACCDQZAUACHKXGSB,SONY,"SONY ZX110AP Wired Headset  (Black, On the Ear)",One of the major drawbacks of having a bulky headphone set it that you can’t carry it everywhere you go. But this pair of Sony wired headphones come with an easy foldable design which allow you to carry it anywhere and everywhere. Enjoy listening to music wherever you want in high-quality with these Sony headphones.,1390,1790,22,BestU,4.2,1177,128,ACCDQZAUACHKXGSB,4.1,Black,MDR-ZX110AP,On the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/sennheiser-hd-280-pro-studio-live-monitoring-free-dusthand-mat-wired-without-mic-headset/p/itm0fb16ce3c8c88?pid=ACCFA7A2VK8YVFUY,Sennheiser,"Sennheiser HD 280 PRO Studio & Live Monitoring ( Free Dusthand Mat ) Wired without Mic Headset  (Black, On the Ear)","The Sennheiser HD 280 Pro is Sennheiser's most significant closed, around-the-ear headphone to be introduced in years. Designed to exceed the demands of the professional environment, the HD 280 Pro boasts extremely robust construction combined with the sound quality, modular design and aggressive noise isolation the necessary in the field. The unique collapsible design, combined with swiveling ear cups, offers maximum flexibility in any application. The Hd 280 pro are closed-back, circumanural headphones designed for professional monitoring applications. Although suitable for a very wide range of applications, the exceptional 32 db attenuation of external noise makes the Hd 280 Pro Particularly useful for use in a high-noise environment. Blueberry dust hand mat is specially useful for your equipment protect from dust. Blueberry Dust hand mat made by 100 % cotton katoen fabric (size 16 X 21 cm and 550 grams ) .",8606,9450,8,BlueberryIndia,4.3,3,0,ACCFA7A2VK8YVFUY,4.7,Black,HD 280 PRO Studio & Live Monitoring ( Free Dusthand Mat ),On the Ear,Yes,Yes,No,Wired,Not available
https://www.flipkart.com/skullcandy-crusherevo-bluetooth-headset/p/itm9477484e498bf?pid=ACCFYAYVSURYUEVZ,Skullcandy,"Skullcandy CrusherEvo Bluetooth Headset  (Chill Grey, On the Ear)",Description Not available,13999,24999,44,Electro Mart,4.2,8,0,ACCFYAYVSURYUEVZ,3.9,Chill Grey,CrusherEvo,On the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/skullcandy-uproar-bluetooth-headset-mic/p/itmacd8b4437c8c2?pid=ACCEJRWHEZWMQAXU,Skullcandy,"Skullcandy Uproar Bluetooth Headset with Mic  (Blue, On the Ear)","Experience true comfort and freedom with the Uproar Wireless headphones. These headphones feature Supreme Sound technology that ensures seamless audio clarity. With 10-hours of battery life and Bluetooth connectivity, you can listen to great-sounding music wherever you go.",2899,5499,47,SuperComNet,4.6,17152,1862,ACCEJRWHEZWMQAXU,4.3,Blue,S5URJW-546,On the Ear,Not available,Not available,Yes,Bluetooth,10
https://www.flipkart.com/boat-rockerz-370-bluetooth-headset/p/itm4a59ba263130b?pid=ACCFPE32ZJKYHTEE,boAt,"boAt Rockerz 370 Bluetooth Headset  (Gregarious Green, On the Ear)","If you are looking for a wallet-friendly wireless headset then this boAt headset is ideal for you. A complete charging session ensures that you receive a playback time of up to 8 hours. Moreover, it allows wired and wireless connectivity with AUX and Bluetooth. Furthermore, the earcups are adjustable, padded, and comfortable.",1399,2499,44,SuperComNet,4.6,14866,1694,ACCFPE32ZJKYHTEE,4.2,Gregarious Green,Rockerz 370,On the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/jbl-live-400bt-voice-enabled-bluetooth-headset/p/itmadb82a1b958f4?pid=ACCFFMVUDQXGQGUS,JBL,"JBL Live 400BT Voice Enabled Bluetooth Headset  (White, On the Ear)","The JBL LIVE400BT headset lets you get an enchanting aural experience as it is equipped with the JBL Signature Sound technology that delivers powerful bass. So, you can enjoy music without having to compromise on sound quality. You can also use services like Alexa and Google Voice Assistant easily. It also comes with features such as TalkThru, and Ambient Aware that ensures efficient performance. Also, the fast recharge technology gives you up to 2 hours of playtime with a few minutes of charging.",6899,7899,12,CORSECA,4.7,133,13,ACCFFMVUDQXGQGUS,4.1,White,Live 400BT Voice Enabled,On the Ear,Not available,Not available,Yes,Bluetooth,24
https://www.flipkart.com/sony-mdr-ex15ap-in-the-ear-headset/p/itme22a156007624?pid=ACCDNHM8NAG9XTGB,SONY,"Sony MDR-EX15AP In-the-ear Headset  (Black, In the Ear)",Description Not available,878,890,1,MEGABAZAAR,4.2,2804,344,ACCDNHM8NAG9XTGB,3.9,Black,MDR-EX15AP,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/boat-rockerz-450-pro-bluetooth-headset/p/itm81c270d2d122f?pid=ACCGYUVXE7NZJZ5C,boAt,"boAt Rockerz 450 Pro Bluetooth Headset  (Luscious Black, On the Ear)","boAt Rockerz 450 Pro is a power-packed on-ear wireless headphone that has been ergonomically designed to meet the needs of music lovers. The headphones come equipped with Bluetooth V5.0 for instant wireless connectivity. Apart from the wireless connectivity, one can utilize the AUX cable as well for a wired playback experience. Though we reckon that it will rarely come into use cause of the headphone super powerful 750mAh battery: it provides a humongous playtime of up to 70 hours! Its 40mm drivers help supply superior musical experience to the user with immersive sound. With our ASAP fast charge technology, you can get up to 10 hours of playback in just 10 minutes of charge. One can control the playback and calls easily via the easily accessible controls and even summon respective smart Voice Assistant. Get ready to get enthralled by the pumped up audio and soaring vibe of Rockerz 450 Pro.",1799,3990,54,SuperComNet,4.6,1929,269,ACCGYUVXE7NZJZ5C,4.1,Luscious Black,Rockerz 450 Pro,On the Ear,Not available,Not available,Yes,Bluetooth,70 hrs
https://www.flipkart.com/boat-rockerz-240-bluetooth-headset/p/itm6324e50693480?pid=ACCFT7HFYP6V4PYR,boAt,"boAt Rockerz 240 Bluetooth Headset  (Red, In the Ear)","The stylish and comfortable boAt Rockerz 240 Bluetooth Headset makes listening to music and attending calls convenient and hassle-free. This audio accessory features the Fast Charge Technology to quickly boost the battery life, Bluetooth 5.0 for a stable connection, and 10-mm Drivers for powerful sound quality.",1399,2490,43,SuperComNet,4.6,5578,497,ACCFT7HFYP6V4PYR,4.1,Red,Rockerz 240,In the Ear,Yes,Yes,Yes,Bluetooth,6
https://www.flipkart.com/jabra-elite-75t-active-noise-cancellation-enabled-bluetooth-headset/p/itmf209e7b75ba2c?pid=ACCFMSGF7NQXWXW7,Jabra,"Jabra Elite 75t With Active Noise Cancellation enabled Bluetooth Headset  (titanium black, True Wireless)","Featuring an ergonomic design, 4-microphone call technology, and a long-lasting battery, this headset from Jabra needs to be on every audiophile’s must-have list. You can listen to music or answer calls conveniently even when you’re surrounded by ambient noise, thanks to this headset’s 4-microphone call technology.",9999,15999,37,SuperComNet,4.6,636,101,ACCFMSGF7NQXWXW7,4.3,titanium black,Elite 75t,True Wireless,Yes,Yes,Yes,Bluetooth,24
https://www.flipkart.com/jbl-tune-110-wired-headset/p/itmb0338b33f3588?pid=ACCFYXN8RUHTFWZG,JBL,"JBL Tune 110 Wired Headset  (Red, In the Ear)",Description Not available,799,1290,38,SuperComNet,4.6,34773,3818,ACCFYXN8RUHTFWZG,4,Red,T110,In the Ear,Not available,No,Yes,Wired,Not available
https://www.flipkart.com/zebronics-zeb-lark-bluetooth-headset/p/itm2dbcf9f56abfa?pid=ACCFSGSZH82XGNAQ,ZEBRONICS,"ZEBRONICS Zeb-lark Bluetooth Headset  (Blue, Black, In the Ear)","Whether it’s an exhausting gym session or piles of paperwork, good music can get you through all your daily tasks. The Zebronics Zeb-Lark Bluetooth Headset comes with up to 17 hrs of playback time to revitalize your long night shifts. If one audio device isn’t enough for you, the earphones’ dual pairing feature connects with up to two simultaneous gadgets for uninterrupted streaming throughout the day. Lastly, with a flexible neckband that fits comfortably around your neck, the Zeb-Lark headset ensures a rich blend of convenience and style.",864,1399,38,RRretail,4.6,13811,1659,ACCFSGSZH82XGNAQ,3.8,"Blue, Black",Zeb-lark,In the Ear,Yes,No,Yes,Bluetooth,Not available
https://www.flipkart.com/jbl-live-300tws-bluetooth-headset/p/itm6ebcbb65dded4?pid=ACCFSZGYCAYEH8G3,JBL,"JBL Live 300TWS Bluetooth Headset  (White, Grey, True Wireless)","With the JBL Live 300TWS, you can stay connected to your music, calls, and voice assistant all the time without discomfort or hassles. This audio accessory delivers the impressive JBL Signature Sound, and it features the Ambient Aware and TalkThru Technology to let you enjoy music as per your convenience. Also, this Sweat- and Water-resistant audio accessory offers up to 20 hours of playback time.",7999,11999,33,SuperComNet,4.6,159,19,ACCFSZGYCAYEH8G3,3.7,"White, Grey",Live 300TWS,True Wireless,Yes,Yes,Yes,Bluetooth,20
https://www.flipkart.com/skullcandy-ink-d-plus-wired-headset/p/itmedadf0a429088?pid=ACCFGHW7JX6VNHZ9,Skullcandy,"Skullcandy Ink'd Plus Wired Headset  (Black, In the Ear)",Description Not available,1299,1499,13,Electro Mart,4.2,68,7,ACCFGHW7JX6VNHZ9,3.6,Black,S2IMY-M448,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/sony-wi-c310-bluetooth-headset/p/itm31398d089c231?pid=ACCFGWBDHZDUXUYE,SONY,"SONY WI-C310 Bluetooth Headset  (Black, In the Ear)","These Sony Earphones are here to ensure that even your dullest days can be made bright and happening by filling your time with lively tunes. It offers a battery life of up to 15 hours so that you can listen to all your favourite playlists at one go. And, with just 10 minutes of charging, you can enjoy up to 60 minutes of music playback. This way, you don’t have to wait for a long time to listen to your favourite songs.",2790,3290,15,Gadgets For U,3.9,8170,695,ACCFGWBDHZDUXUYE,4.1,Black,WI-C310,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/skullcandy-s2dul-j571-wired-headset/p/itmbc90546a9bbc2?pid=ACCEJNYBCPNKBWY4,Skullcandy,"Skullcandy S2DUL-J571 Wired Headset  (Purple/Black, In the Ear)","Skullcandy S2DUL-J571 Jib With Pill Mic Wired Headset Purple/Black
What is Pill Mic?  It is only used for the conversation.  No button to receive/end calls.  No button to play/pause music.  No button for volume control. Designed for the music lovers, the Skullcandy JIB with Pill Mic In-Ear Earphone comes with an amazing amalgamation of style with performance. It features a 3.5 mm connector that facilitates you to easily connect the earphone with almost any gadget or device. With a frequency response range of 20-20 KHz, this excellent earphone produces crystal clear sound infused with utmost clarity and maximum noise suppression. Skullcandy JIB earphone offers 16 ohms impedance for an incredible audio quality. Get ready to enjoy your favourite songs with powerful and crystal clear sound performance with the Skullcandy earphone.",679,1099,38,Creative Deals,4.7,91358,14296,ACCEJNYBCPNKBWY4,4,Purple/Black,S2DUL-J571,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/jbl-endurance-sprint-bluetooth-headset/p/itm8df2621f64631?pid=ACCF8CF7UZNH9HVP,JBL,"JBL Endurance Sprint Bluetooth Headset  (Red, In the Ear)","Let nothing stop your workout. Wireless and IPX7 waterproof, the JBL Endurance SPRINT headphones are always up for a run, and with Speed Charge you can get an hour of listening time after charging the 8hr battery for just 10 minutes. Supremely comfortable with FlexSoft ear tips and TwistLock technology, these secure fit buds were designed from the ground up to amplify your workout. They're guaranteed never to hurt or fall out, while touch controls let you easily manage music and MagHook� lets you secure them conveniently close at hand when you're done using them.",3299,4199,21,CORSECA,4.7,993,123,ACCF8CF7UZNH9HVP,3.8,Red,Endurance Sprint,In the Ear,Not available,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/sony-wi-c400-wireless-neckband-headphones-mic-bluetooth-headset/p/itm11748320b053e?pid=ACCG2WTAUHHN7YW7,SONY,"SONY WI-C400 Wireless Neckband Headphones with Mic Bluetooth Headset  (Red, In the Ear)","Whenever you feel low, or lack the motivation to workout, plug in the Sony WI-C400 Bluetooth headset and listen to music that soothes your soul or pumps up your energy to workout. 
This headset with mic combines great sound with finesse making it an essential for music lovers with a fine taste. 

Listen to music wirelessly by streaming with One-touch listening over Bluetooth or by simply tapping on the NFC logo. 

Go all day long, listening to your favorite music and talking to people, without worrying about running out of charge as this headset offers up to 20 hours of battery life.

Its behind-the-neck design ensures long-lasting wearing comfort while its tangle-free cables and easy-to-operate buttons ensure ease of use.

Sync this headset with your smartphone to get notifications on-the-go.",3990,3999,0,BestU,4.2,0,0,ACCG2WTAUHHN7YW7,Not available,Red,WI-C400 Wireless Neckband Headphones with Mic,In the Ear,Not available,Yes,Yes,Bluetooth,20
https://www.flipkart.com/jbl-t165bt-bluetooth-headset/p/itmbaa411b25c34a?pid=ACCFZVS294ZQVKTQ,JBL,"JBL T165BT Bluetooth Headset  (Black, In the Ear)",Description Not available,1799,2699,33,Creative Deals,4.7,3161,299,ACCFZVS294ZQVKTQ,3.8,Black,JBLT165BTBlk,In the Ear,No,No,Yes,Bluetooth,8
https://www.flipkart.com/sennheiser-hd-559-wired-without-mic-headset/p/itm1b28f2d522662?pid=ACCES9QABAA3YPCT,Sennheiser,"Sennheiser HD 559 Wired without Mic Headset  (Black, On the Ear)",Description Not available,10990,11990,8,SuperComNet,4.6,3,0,ACCES9QABAA3YPCT,3.7,Black,HD 559,On the Ear,Not available,Not available,No,Wired,Not available
https://www.flipkart.com/zebronics-zeb-fashion-black-earphone-bluetooth-headset/p/itm66105ec90d978?pid=ACCFEGGWZWQYA9FB,ZEBRONICS,"ZEBRONICS Zeb-Fashion (Black) Earphone Bluetooth Headset  (Black, In the Ear)","Zeb-fashion is wireless earphone with ample functions like magnetic ear piece, call function and controls for media and sound volume. The earphone also comes with a full charge indication for battery",597,1299,54,Cloud trade,3.4,47,4,ACCFEGGWZWQYA9FB,2.9,Black,Zeb-Fashion (Black) Earphone,In the Ear,Not available,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/jbl-e25bt-bluetooth-headset/p/itm714b710038c14?pid=ACCEX563YYVCGWZG,JBL,"JBL E25BT Bluetooth Headset  (Black, In the Ear)","JBL E25BT in-ear wireless headphones deliver the signature sound of JBL with up to 8 hours of battery life and a convenient neck clip to keep them in place comfortably even over extended periods of use. You can also seamlessly switch from music on your portable device to a call from your phone, so that you never miss a call. Add to this the convenience of a three-button remote and microphone and the various colors they come in, and you will have a hard time taking them off.",2399,3499,31,Creative Deals,4.7,5468,586,ACCEX563YYVCGWZG,3.9,Black,e25btblk,In the Ear,Not available,Not available,Yes,Bluetooth,8
