"link";"price";"crawled_date"
"https://www.flipkart.com/skullcandy-anti-headphone/p/itmd0ab8f36d342d?pid=ACCEM92UURMZB5UQ";999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-colt-wired-headset/p/itm97584ae54ce2e?pid=ACCG2ZNYVCGFZHJA";549;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-431-bluetooth-headset/p/itmdd589b580019f?pid=ACCFZGBGWUDFHRMC";1999;"2021-06-07"
"https://www.flipkart.com/jbl-tune-225tws-bluetooth-headset/p/itm36dbf36adb5d4?pid=ACCFTWYUQP6BZTZP";8499;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-winner-wired-headset/p/itm09ec20997f8d3?pid=ACCFTAZPPPZJZ9KH";410;"2021-06-07"
"https://www.flipkart.com/jbl-live-220bt-bluetooth-headset/p/itm69420400e4e86?pid=ACCFKFZDYHZDXUPD";3989;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-100-mi-wired-headset/p/itm23233f6e8bad4?pid=ACCFEHFYE48JUPTX";939;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-600-hd-sound-bluetooth-headset/p/itm2f46df6ccd9c7?pid=ACCEZ98442AZKA4W";1999;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-381-bluetooth-headset/p/itmf080b41286b75?pid=ACCFSDGSJTWSWHYD";1999;"2021-06-07"
"https://www.flipkart.com/skullcandy-sesh-evo-bluetooth-headset/p/itm2db476f580567?pid=ACCGYZHQPYHFQAMT";4999;"2021-06-07"
"https://www.flipkart.com/zebronics-evolve-bluetooth-headset/p/itm4538288fbbfe2?pid=ACCGFAH3RW3GBQNA";799;"2021-06-07"
"https://www.flipkart.com/zebronics-built-fm-radio-supports-microsd-aux-bluetooth-headset/p/itmba31837f28c98?pid=ACCFBB8KDRVQEAPR";815;"2021-06-07"
"https://www.flipkart.com/jbl-club-one-bluetooth-headset/p/itme85812f6fb710?pid=ACCFVM2AYJB6FXZP";22999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-magic-wired-headset/p/itmbb7c956fa8de3?pid=ACCFZQEWEHHVHWKX";327;"2021-06-07"
"https://www.flipkart.com/jbl-live-500bt-voice-enabled-bluetooth-headset/p/itm08cb36643b0ea?pid=ACCFFMVS4M9VZ3PM";6999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-yoga-bluetooth-headset/p/itmafacbe94ac086?pid=ACCFUUBYQZUBCBPD";1449;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-402-bluetooth-headset/p/itmf1e74e42ff7ec?pid=ACCFSDGSYTH8XV7A";1799;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-131-bluetooth-headset/p/itm37f91a4cceee2?pid=ACCFSDGX68PUKJYE";1299;"2021-06-07"
"https://www.flipkart.com/zebronics-evolve-bluetooth-headset/p/itm74055a2767b4f?pid=ACCGFAH9SZFJ6XPW";799;"2021-06-07"
"https://www.flipkart.com/zebronics-8-bit-gaming-headphone-wired-headset/p/itm78dd1956457e9?pid=ACCF5TDPRPJYZJDR";1459;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-metallic-supports-micro-sd-bluetooth-headset/p/itmd61f2f2ed097b?pid=ACCFEGHPZAH2D5XN";798;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-run-wired-headset/p/itmc93a89d615260?pid=ACCF8CF7WHG8A3ZG";1049;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-172-wired-headset/p/itm5a3e95f2b84de?pid=ACCFDJ7MQXGSDGNM";499;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-255f-bluetooth-headset/p/itma52e13bf98397?pid=ACCF6SZQPJ7VNMHC";1199;"2021-06-07"
"https://www.flipkart.com/jbl-t500-bluetooth-headset/p/itmd505d61c23b35?pid=ACCFA2PPHMFS853G";2999;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-zoom-bluetooth-headset/p/itm0ef000ed4a95f?pid=ACCFNMD6ZQ7GBYDD";1145;"2021-06-07"
"https://www.flipkart.com/skullcandy-ink-d-plus-wireless-bluetooth-headset/p/itm84de71a61c328?pid=ACCFGGXVCFVHTDHR";2789;"2021-06-07"
"https://www.flipkart.com/sony-c400bluetoothblack-bluetooth-headset/p/itmcf995b3852dee?pid=ACCFA72JEFAUGM3F";3990;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-sprint-bluetooth-headset/p/itm8ba8480ac7c93?pid=ACCF8CF7YY8CYNW7";3299;"2021-06-07"
"https://www.flipkart.com/jbl-endurance-run-wired-headset/p/itm986ac99223a4b?pid=ACCF8CF7VGXFUFPX";1199;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-emz10-wired-headset/p/itmd01e7147de5a3?pid=ACCFKFNKF2DZZTYC";180;"2021-06-07"
"https://www.flipkart.com/skullcandy-riff-bt-bluetooth-headset/p/itm720d1910755dc?pid=ACCFABMAZWHHPPQ2";4269;"2021-06-07"
"https://www.flipkart.com/zebronics-tarang-bluetooth-without-mic-headset/p/itm4287bd03f27c2?pid=ACCERA4YZEE4UJVV";975;"2021-06-07"
"https://www.flipkart.com/sony-ex155ap-wired-headset/p/itm7a030771cd2ec?pid=ACCF79S3AGF5NNWP";1225;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-buds-10-wired-headset/p/itm41a1af58e2bdb?pid=ACCFY8KESZDHHUKX";460;"2021-06-07"
"https://www.flipkart.com/jbl-jbllive200btred-bluetooth-headset/p/itm5f3c5a799f307?pid=ACCF9CWBEZPBZRM2";3549;"2021-06-07"
"https://www.flipkart.com/boat-bassheads-172-wired-headset/p/itm2406ebf4fbbc2?pid=ACCFDJ52USCAUHHZ";499;"2021-06-07"
"https://www.flipkart.com/zebronics-flex-bluetooth-headset/p/itm30a54b7a846b8?pid=ACCFAYYUGCUH4GK2";597;"2021-06-07"
"https://www.flipkart.com/sennheiser-hd-4-30g-wired-without-mic-headset/p/itm02d45bdd10c31?pid=ACCES9QCAWN7UHDA";7990;"2021-06-07"
"https://www.flipkart.com/sony-xb450-wired-without-mic-headset/p/itm57547da6828f7?pid=ACCDZRE8YWQUNVKG";2199;"2021-06-07"
"https://www.flipkart.com/boat-rockerz-255f-pro-fast-charging-bluetooth-headset/p/itme2c541191745c?pid=ACCFMZ2GXGNHPG7M";1399;"2021-06-07"
"https://www.flipkart.com/sennheiser-cx-350bt-bluetooth-headset/p/itm527c4a380789c?pid=ACCFNUCYCYGJUEZJ";5990;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-calyx-wired-headset/p/itmbc538fbb38d61?pid=ACCFKTFQKGMVFWW9";220;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-381-asap-charge-bluetooth-headset/p/itm322e4b02d3e6d?pid=ACCFVGUUNWK5RXQY";1999;"2021-06-07"
"https://www.flipkart.com/skullcandy-anti-headphone/p/itm4a6a7ea9fd198?pid=ACCEMA2ZBEPCBWZV";999;"2021-06-07"
"https://www.flipkart.com/jbl-c150si-wired-headset/p/itme30a606bdfa6b?pid=ACCEHDJBEJSQYYKU";664;"2021-06-07"
"https://www.flipkart.com/jbl-tune-750btnc-bluetooth-headset/p/itm1c056e07fa390?pid=ACCFMJBJRTJQSXGP";5699;"2021-06-07"
"https://www.flipkart.com/sony-wh-h910n-active-noise-cancellation-enabled-bluetooth-headset/p/itmbdd97237edda2?pid=ACCFZ9ZYT262ZXGV";17990;"2021-06-07"
"https://www.flipkart.com/boat-100-wireless-neckband-bt-5-0-ipx4-bluetooth-headset/p/itm55d0b3f80d19f?pid=ACCFGAAZ8DGTZMPW";1424;"2021-06-07"
"https://www.flipkart.com/sony-xb450ap-wired-headset/p/itm91f0def1604d4?pid=ACCE4BHHFJXWKECY";2099;"2021-06-07"
"https://www.flipkart.com/jbl-e55bt-bluetooth-headset/p/itm727676b32e4c2?pid=ACCFYXN8SUSYTHUX";5899;"2021-06-07"
"https://www.flipkart.com/zebronics-zb-bo-wired-headset/p/itm18bfaeb737892?pid=ACCFMAZ52XGYGMZ2";255;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-slinger-bluetooth-headset/p/itmce692c3c3feda?pid=ACCFZHZADH2U9BRZ";899;"2021-06-07"
"https://www.flipkart.com/zebronics-zeb-duke-101-wireless-headphone-mic-bluetooth-headset/p/itmf20c59767f451?pid=ACCGFJNWVYPJYV8W";1099;"2021-06-07"
"https://www.flipkart.com/boat-airdopes-381-asap-charge-bluetooth-headset/p/itm87266327064b4?pid=ACCFVGUUWF3AE2J3";1999;"2021-06-07"
"https://www.flipkart.com/sennheiser-hdr-185-bluetooth-without-mic-headset/p/itm83b5567f79438?pid=ACCERX8HDZJVBAYA";15933;"2021-06-07"
"https://www.flipkart.com/bose-noise-cancelling-700-anc-enabled-bluetooth-headset/p/itma57a01d3bd591?pid=ACCFGYZEVVGYM8FP";34500;"2021-06-07"
